consumption,interval_start,interval_end,buy_rate_inc_vat,sell_rate_inc_vat
0.32600000500679016,2024-04-23 14:00:00+01:00,2024-04-23 14:30:00+01:00,27.274275,6.809999942779541
0.7760000228881836,2024-04-23 14:30:00+01:00,2024-04-23 15:00:00+01:00,27.274275,6.659999847412109
0.6700000166893005,2024-04-23 15:00:00+01:00,2024-04-23 15:30:00+01:00,27.274275,6.809999942779541
0.32199999690055847,2024-04-23 15:30:00+01:00,2024-04-23 16:00:00+01:00,27.274275,6.809999942779541
0.36399999260902405,2024-04-23 16:00:00+01:00,2024-04-23 16:30:00+01:00,27.274275,13.979999542236328
0.3970000147819519,2024-04-23 16:30:00+01:00,2024-04-23 17:00:00+01:00,27.274275,14.470000267028809
1.034999966621399,2024-04-23 17:00:00+01:00,2024-04-23 17:30:00+01:00,27.274275,14.239999771118164
0.6069999933242798,2024-04-23 17:30:00+01:00,2024-04-23 18:00:00+01:00,27.274275,14.75
0.2150000035762787,2024-04-23 18:00:00+01:00,2024-04-23 18:30:00+01:00,27.274275,16.440000534057617
0.17900000512599945,2024-04-23 18:30:00+01:00,2024-04-23 19:00:00+01:00,27.274275,16.299999237060547
0.1420000046491623,2024-04-23 19:00:00+01:00,2024-04-23 19:30:00+01:00,27.274275,9.390000343322754
0.12399999797344208,2024-04-23 19:30:00+01:00,2024-04-23 20:00:00+01:00,27.274275,9.579999923706055
0.16200000047683716,2024-04-23 20:00:00+01:00,2024-04-23 20:30:00+01:00,27.274275,9.3100004196167
0.7829999923706055,2024-04-23 20:30:00+01:00,2024-04-23 21:00:00+01:00,27.274275,8.829999923706055
0.19699999690055847,2024-04-23 21:00:00+01:00,2024-04-23 21:30:00+01:00,27.274275,9.390000343322754
0.19300000369548798,2024-04-23 21:30:00+01:00,2024-04-23 22:00:00+01:00,27.274275,7.059999942779541
0.10599999874830246,2024-04-23 22:00:00+01:00,2024-04-23 22:30:00+01:00,27.274275,8.380000114440918
0.09600000083446503,2024-04-23 22:30:00+01:00,2024-04-23 23:00:00+01:00,27.274275,7.21999979019165
0.07599999755620956,2024-04-23 23:00:00+01:00,2024-04-23 23:30:00+01:00,27.274275,6.880000114440918
0.06400000303983688,2024-04-23 23:30:00+01:00,2024-04-24 00:00:00+01:00,7.49994,6.849999904632568
0.07999999821186066,2024-04-24 00:00:00+01:00,2024-04-24 00:30:00+01:00,7.49994,6.650000095367432
0.09000000357627869,2024-04-24 00:30:00+01:00,2024-04-24 01:00:00+01:00,7.49994,6.480000019073486
